external_key,lemma,pos,level,freq_rank,ru_gloss,notes
wfpt-11266,algoritmo,noun,,11383,алгоритм,enriched_qc_pass
wfpt-05084,aliado,noun,,5163,союзник,enriched_qc_pass
wfpt-02604,alimentar,verb,,2660,кормить,enriched_qc_pass
wfpt-05621,alimento,noun,,5704,пища,enriched_qc_pass
wfpt-01166,alma,noun,,1205,душа,enriched_qc_pass
wfpt-01784,almoço,noun,,1835,обед,enriched_qc_pass
wfpt-08045,altar,noun,,8141,алтарь,enriched_qc_pass
wfpt-05510,alterar,verb,,5593,менять,enriched_qc_pass
wfpt-05511,alteração,noun,,5594,изменение,enriched_qc_pass
wfpt-05191,aluguel,noun,,5271,аренда,enriched_qc_pass
wfpt-08747,alumínio,noun,,8847,алюминий,enriched_qc_pass
wfpt-03964,aluno,noun,,4036,ученик,enriched_qc_pass
wfpt-10192,alusão,noun,,10301,упоминание,enriched_qc_pass
wfpt-02295,amar,verb,,2349,любить,enriched_qc_pass
wfpt-09687,ambição,noun,,9795,амбиция,enriched_qc_pass
wfpt-00366,amigo,noun,,384,друг,enriched_qc_pass
wfpt-02161,amizade,noun,,2215,дружба,enriched_qc_pass
wfpt-00260,amor,noun,,274,любовь,enriched_qc_pass
wfpt-00552,américa,noun,,578,америка,enriched_qc_pass
wfpt-03749,analisar,verb,,3816,анализировать,enriched_qc_pass
wfpt-08324,analista,noun,,8420,аналитик,enriched_qc_pass
wfpt-01120,andar,verb,,1159,гулять,enriched_qc_pass
wfpt-02118,andré,noun,,2172,андрей,enriched_qc_pass
wfpt-11464,anfitrião,noun,,11581,хозя́ин,enriched_qc_pass
wfpt-01648,animal,noun,,1697,зверь,enriched_qc_pass
wfpt-11872,anistia,noun,,11994,амнистия,enriched_qc_pass
wfpt-00968,aniversário,noun,,1003,день рождения,enriched_qc_pass
wfpt-02993,anjo,noun,,3055,ангел,enriched_qc_pass
wfpt-00093,ano,noun,,99,год,enriched_qc_pass
wfpt-04048,ansiedade,noun,,4122,тревога,enriched_qc_pass
wfpt-08325,antena,noun,,8421,антенна,enriched_qc_pass
wfpt-10886,antropologia,noun,,10999,антропология,enriched_qc_pass
wfpt-02498,antônio,noun,,2553,антон,enriched_qc_pass
wfpt-01228,análise,noun,,1268,обзор,enriched_qc_pass
wfpt-10536,anão,noun,,10648,карлик,enriched_qc_pass
wfpt-02801,anúncio,noun,,2860,анонс,enriched_qc_pass
wfpt-05827,apanhar,verb,,5911,успеть,enriched_qc_pass
wfpt-01859,apartamento,noun,,1912,квартира,enriched_qc_pass
wfpt-02924,aparência,noun,,2985,вид,enriched_qc_pass
wfpt-06178,apelo,noun,,6263,зов,enriched_qc_pass
wfpt-09692,apetite,noun,,9800,аппетит,enriched_qc_pass
wfpt-07633,apocalipse,noun,,7728,апокали́псис,enriched_qc_pass
wfpt-10021,aprendiz,noun,,10130,ученик,enriched_qc_pass
wfpt-01649,apresentação,noun,,1698,подача,enriched_qc_pass
wfpt-02354,aproveitar,verb,,2408,иметь выгоду,enriched_qc_pass
wfpt-05300,aproximar,verb,,5380,оценивать,enriched_qc_pass
wfpt-04709,aquecimento,noun,,4787,oтопление,enriched_qc_pass
wfpt-05301,aquisição,noun,,5381,приобретение,enriched_qc_pass
wfpt-10199,aquário,noun,,10308,аквариум,enriched_qc_pass
wfpt-04370,aranha,noun,,4446,паук,enriched_qc_pass
wfpt-04211,arco,noun,,4287,лук,enriched_qc_pass
wfpt-03966,are,noun,,4038,ар,enriched_qc_pass
wfpt-02927,areia,noun,,2988,песок,enriched_qc_pass
wfpt-10200,ares,noun,,10309,арес,enriched_qc_pass
wfpt-01229,argentina,noun,,1269,аргентина,enriched_qc_pass
wfpt-03310,argumento,noun,,3373,аргумент,enriched_qc_pass
wfpt-07636,argélia,noun,,7731,алжир,enriched_qc_pass
wfpt-01860,arma,noun,,1913,оружие,enriched_qc_pass
wfpt-09337,armadura,noun,,9441,броня,enriched_qc_pass
wfpt-10201,armamento,noun,,10310,вооружения,enriched_qc_pass
wfpt-06522,armazenamento,noun,,6611,откладывание,enriched_qc_pass
wfpt-09514,arquipélago,noun,,9620,архипелаг,enriched_qc_pass
wfpt-06524,arquiteto,noun,,6613,архитектор,enriched_qc_pass
wfpt-02802,arquitetura,noun,,2861,архитектура,enriched_qc_pass
wfpt-02928,arroz,noun,,2989,рис,enriched_qc_pass
wfpt-00654,arte,noun,,682,искусство,enriched_qc_pass
wfpt-07403,articulação,noun,,7496,сустав,enriched_qc_pass
wfpt-00655,artigo,noun,,683,артикль,enriched_qc_pass
wfpt-11468,artilheiro,noun,,11585,артиллерист,enriched_qc_pass
wfpt-01408,artista,noun,,1455,артист,enriched_qc_pass
wfpt-07014,asa,noun,,7104,крыло,enriched_qc_pass
wfpt-11276,asfalto,noun,,11393,асфальт,enriched_qc_pass
wfpt-04536,assassino,noun,,4613,убийца,enriched_qc_pass
wfpt-03888,assinar,verb,,3959,подписаться,enriched_qc_pass
wfpt-04984,atacado,noun,,5063,опт,enriched_qc_pass
wfpt-06179,atirar,verb,,6264,стрелять,enriched_qc_pass
wfpt-01904,atitude,noun,,1957,установка,enriched_qc_pass
wfpt-10203,ativar,verb,,10312,активизировать,enriched_qc_pass
wfpt-01411,atividade,noun,,1458,активность,enriched_qc_pass
wfpt-08329,ativista,noun,,8425,активист,enriched_qc_pass
wfpt-04129,atmosfera,noun,,4204,атмосфера,enriched_qc_pass
wfpt-02501,ator,noun,,2556,актёр,enriched_qc_pass
wfpt-04801,atração,noun,,4879,достопримечательность,enriched_qc_pass
wfpt-02452,atriz,noun,,2506,актриса,enriched_qc_pass
wfpt-06647,atualidade,noun,,6736,актуальность,enriched_qc_pass
wfpt-08196,auditoria,noun,,8292,аудит,enriched_qc_pass
wfpt-09517,aurélio,noun,,9623,аврелий,enriched_qc_pass
wfpt-02704,austrália,noun,,2763,австралия,enriched_qc_pass
wfpt-02299,ausência,noun,,2353,отсутствие,enriched_qc_pass
wfpt-06894,automóvel,noun,,6984,машина,enriched_qc_pass
wfpt-03969,autonomia,noun,,4041,автономия,enriched_qc_pass
wfpt-01650,autoridade,noun,,1699,авторитет,enriched_qc_pass
wfpt-04215,avançar,verb,,4291,продолжать,enriched_qc_pass
wfpt-03059,aventura,noun,,3121,приключение,enriched_qc_pass
wfpt-08904,aviação,noun,,9005,авиация,enriched_qc_pass
wfpt-02300,aviso,noun,,2354,предупреждение,enriched_qc_pass
wfpt-02208,avião,noun,,2262,самолёт,enriched_qc_pass
wfpt-03186,avó,noun,,3249,бабушка,enriched_qc_pass
wfpt-03891,avô,noun,,3962,дед,enriched_qc_pass
wfpt-06751,azar,noun,,6840,невезение,enriched_qc_pass
wfpt-11689,azeite,noun,,11810,оливковое масло,enriched_qc_pass
wfpt-09850,azerbaijão,noun,,9959,азербайджан,enriched_qc_pass
wfpt-04134,aço,noun,,4209,сталь,enriched_qc_pass
wfpt-00567,ação,noun,,594,акция,enriched_qc_pass
wfpt-02502,açúcar,noun,,2557,сахар,enriched_qc_pass
wfpt-08197,bagagem,noun,,8293,багаж,enriched_qc_pass
wfpt-05742,bagunça,noun,,5825,беспорядок,enriched_qc_pass
wfpt-03598,baile,noun,,3664,танец,enriched_qc_pass
wfpt-00849,bairro,noun,,883,квартал,enriched_qc_pass
wfpt-08905,balança,noun,,9006,весы,enriched_qc_pass
wfpt-06897,balanço,noun,,6987,баланс,enriched_qc_pass
wfpt-08335,balde,noun,,8431,ведро,enriched_qc_pass
wfpt-08906,baleia,noun,,9007,кит,enriched_qc_pass
wfpt-05743,banana,noun,,5826,банан,enriched_qc_pass
wfpt-09344,banca,noun,,9448,лоток,enriched_qc_pass
wfpt-00787,banco,noun,,821,банк,enriched_qc_pass
wfpt-02074,bandeira,noun,,2128,флаг,enriched_qc_pass
wfpt-11880,bangladesh,noun,,12002,бангладеш,enriched_qc_pass
wfpt-09192,banheira,noun,,9295,ванна,enriched_qc_pass
wfpt-05090,barata,noun,,5169,таракан,enriched_qc_pass
wfpt-05304,barba,noun,,5384,борода,enriched_qc_pass
wfpt-03679,barco,noun,,3745,лодка,enriched_qc_pass
wfpt-03599,barriga,noun,,3665,брюхо,enriched_qc_pass
wfpt-08337,barão,noun,,8433,барон,enriched_qc_pass
wfpt-05627,basquete,noun,,5710,баскетбол,enriched_qc_pass
wfpt-01339,batalha,noun,,1382,бой,enriched_qc_pass
wfpt-05093,batalhão,noun,,5172,батальон,enriched_qc_pass
wfpt-05414,batata,noun,,5497,картошка,enriched_qc_pass
wfpt-01906,bateria,noun,,1959,батарея,enriched_qc_pass
wfpt-08058,batom,noun,,8154,помада,enriched_qc_pass
wfpt-07406,baía,noun,,7499,залив,enriched_qc_pass
wfpt-01474,beber,verb,,1521,выпить,enriched_qc_pass
wfpt-03062,bebida,noun,,3124,напитки,enriched_qc_pass
wfpt-05519,beijar,verb,,5602,целовать,enriched_qc_pass
wfpt-02410,beijo,noun,,2464,поцелуй,enriched_qc_pass
wfpt-11281,beisebol,noun,,11398,бейсбол,enriched_qc_pass
wfpt-01054,beleza,noun,,1091,красота,enriched_qc_pass
wfpt-04711,belém,noun,,4789,вифлеем,enriched_qc_pass
wfpt-00049,bem,noun,,54,благо,enriched_qc_pass
wfpt-10904,bengala,noun,,11017,трость,enriched_qc_pass
wfpt-04299,bento,noun,,4375,венедикт,enriched_qc_pass
wfpt-04300,bernardo,noun,,4376,бернард,enriched_qc_pass
wfpt-02252,biblioteca,noun,,2306,библиотека,enriched_qc_pass
wfpt-03312,bicicleta,noun,,3375,велосипед,enriched_qc_pass
wfpt-05830,bico,noun,,5914,клюв,enriched_qc_pass
wfpt-11102,bigode,noun,,11217,усы,enriched_qc_pass
wfpt-05832,biodiversidade,noun,,5916,биоразнообразие,enriched_qc_pass
wfpt-04454,biologia,noun,,4531,биология,enriched_qc_pass
wfpt-10031,biscoito,noun,,10140,бисквит,enriched_qc_pass
wfpt-11694,bit,noun,,11815,бит,enriched_qc_pass
wfpt-09345,boate,noun,,9450,дискотека,enriched_qc_pass
wfpt-10032,bobagem,noun,,10141,вздор,enriched_qc_pass
wfpt-00704,boca,noun,,735,рот,enriched_qc_pass
wfpt-06184,bocado,noun,,6269,кусок,enriched_qc_pass
wfpt-06185,boi,noun,,6270,вол,enriched_qc_pass
wfpt-01196,bola,noun,,1235,мяч,enriched_qc_pass
wfpt-02505,bolo,noun,,2560,торт,enriched_qc_pass
wfpt-02075,bolsa,noun,,2129,стипендия,enriched_qc_pass
wfpt-03601,bolso,noun,,3667,карман,enriched_qc_pass
wfpt-04625,bolívia,noun,,4703,боливия,enriched_qc_pass
wfpt-02302,bomba,noun,,2356,бомба,enriched_qc_pass
wfpt-07409,boneca,noun,,7502,кукла,enriched_qc_pass
wfpt-08483,borboleta,noun,,8580,бабочка,enriched_qc_pass
wfpt-03392,bordo,noun,,3456,клён,enriched_qc_pass
wfpt-05631,borracha,noun,,5714,резина,enriched_qc_pass
wfpt-04217,botão,noun,,4293,бутон,enriched_qc_pass
wfpt-02076,braço,noun,,2130,рука,enriched_qc_pass
wfpt-07511,brigada,noun,,7605,бригада,enriched_qc_pass
wfpt-09856,brilhar,verb,,9965,сиять,enriched_qc_pass
wfpt-08204,brinca,noun,,8300,шутка,enriched_qc_pass
wfpt-02454,brincadeira,noun,,2508,шутка,enriched_qc_pass
wfpt-06419,brinquedo,noun,,6507,игрушка,enriched_qc_pass
wfpt-10211,brisa,noun,,10320,бриз,enriched_qc_pass
wfpt-03815,britânico,noun,,3885,британец,enriched_qc_pass
wfpt-02077,bruno,noun,,2131,бруно,enriched_qc_pass
wfpt-05834,bruto,noun,,5918,зверь,enriched_qc_pass
wfpt-07514,buceta,noun,,7608,пизда,enriched_qc_pass
wfpt-07515,bulgária,noun,,7609,болгария,enriched_qc_pass
wfpt-03602,bunda,noun,,3668,жопа,enriched_qc_pass
wfpt-04374,buraco,noun,,4450,дыра,enriched_qc_pass
wfpt-09199,burocracia,noun,,9302,бюрократия,enriched_qc_pass
wfpt-07164,bélgica,noun,,7255,бельгия,enriched_qc_pass
wfpt-02803,bíblia,noun,,2862,библия,enriched_qc_pass
wfpt-00896,cabelo,noun,,930,волосы,enriched_qc_pass
wfpt-00344,cabeça,noun,,361,голова,enriched_qc_pass
wfpt-11107,cabra,noun,,11222,коза,enriched_qc_pass
wfpt-08628,cachoeira,noun,,8726,водопад,enriched_qc_pass
wfpt-02254,cachorro,noun,,2308,собака,enriched_qc_pass
wfpt-01787,cadeia,noun,,1838,цепь,enriched_qc_pass
wfpt-02761,cadeira,noun,,2820,стул,enriched_qc_pass
wfpt-06651,caderno,noun,,6740,тетрадь,enriched_qc_pass
wfpt-11477,cadáver,noun,,11594,труп,enriched_qc_pass
wfpt-00897,café,noun,,931,кофе,enriched_qc_pass
wfpt-01169,caixa,noun,,1208,ящик,enriched_qc_pass
wfpt-10371,caixão,noun,,10482,гроб,enriched_qc_pass
wfpt-04456,calar,verb,,4533,молчать,enriched_qc_pass
wfpt-10552,calcular,verb,,10664,считать,enriched_qc_pass
wfpt-03247,calendário,noun,,3310,календарь,enriched_qc_pass
wfpt-09347,calibre,noun,,9452,калибр,enriched_qc_pass
wfpt-01552,calma,noun,,1600,штиль,enriched_qc_pass
wfpt-01788,calor,noun,,1839,жара,enriched_qc_pass
wfpt-05419,calça,noun,,5502,брюки,enriched_qc_pass
wfpt-00948,cama,noun,,982,кровать,enriched_qc_pass
wfpt-04804,camada,noun,,4882,слой,enriched_qc_pass
wfpt-08911,camarão,noun,,9012,креветка,enriched_qc_pass
wfpt-08206,camarões,noun,,8302,камерун,enriched_qc_pass
wfpt-00523,caminho,noun,,549,путь,enriched_qc_pass
wfpt-04053,caminhão,noun,,4127,грузовик,enriched_qc_pass
wfpt-02078,camisa,noun,,2132,рубашка,enriched_qc_pass
wfpt-06902,camiseta,noun,,6992,майка,enriched_qc_pass
wfpt-01585,campeão,noun,,1634,чемпион,enriched_qc_pass
wfpt-00468,campo,noun,,488,поле,enriched_qc_pass
wfpt-02609,canadá,noun,,2665,канада,enriched_qc_pass
wfpt-00705,canal,noun,,736,канал,enriched_qc_pass
wfpt-05308,cancelar,verb,,5388,нарушать,enriched_qc_pass
wfpt-03975,candidatura,noun,,4048,кандидату́ра,enriched_qc_pass
wfpt-06297,caneta,noun,,6384,ручка,enriched_qc_pass
wfpt-11479,canhão,noun,,11596,пушка,enriched_qc_pass
wfpt-02167,cantar,verb,,2221,петь,enriched_qc_pass
wfpt-02303,cantor,noun,,2357,певец,enriched_qc_pass
wfpt-02304,canção,noun,,2358,песнь,enriched_qc_pass
wfpt-04054,caos,noun,,4128,беспорядок,enriched_qc_pass
wfpt-10735,capacete,noun,,10847,каска,enriched_qc_pass
wfpt-07277,capela,noun,,7370,капелла,enriched_qc_pass
wfpt-00553,capital,noun,,579,капитал,enriched_qc_pass
wfpt-06298,capitalismo,noun,,6385,капитализм,enriched_qc_pass
wfpt-09047,capitalista,noun,,9149,капиталист,enriched_qc_pass
wfpt-02932,capítulo,noun,,2993,глава,enriched_qc_pass
wfpt-10373,caravana,noun,,10484,караван,enriched_qc_pass
wfpt-04459,carbono,noun,,4536,углерод,enriched_qc_pass
wfpt-09860,cardeal,noun,,9969,кардинал,enriched_qc_pass
wfpt-02255,carga,noun,,2309,груз,enriched_qc_pass
wfpt-04218,caridade,noun,,4294,любовь,enriched_qc_pass
wfpt-00706,carlos,noun,,737,карл,enriched_qc_pass
wfpt-01311,carnaval,noun,,1353,карнавал,enriched_qc_pass
wfpt-01651,carne,noun,,1700,мясо,enriched_qc_pass
wfpt-07022,carneiro,noun,,7112,баран,enriched_qc_pass
wfpt-04627,carolina,noun,,4705,каролина,enriched_qc_pass
wfpt-03316,carregar,verb,,3379,грузить,enriched_qc_pass
wfpt-03395,carteira,noun,,3459,бумажник,enriched_qc_pass
wfpt-02561,carvalho,noun,,2616,дуб,enriched_qc_pass
wfpt-00085,casa,noun,,91,дом,enriched_qc_pass
wfpt-00766,casamento,noun,,800,свадьба,enriched_qc_pass
wfpt-02763,castelo,noun,,2822,замок,enriched_qc_pass
wfpt-01286,categoria,noun,,1328,категория,enriched_qc_pass
wfpt-07779,catálogo,noun,,7874,каталог,enriched_qc_pass
wfpt-10034,cauda,noun,,10143,хвост,enriched_qc_pass
wfpt-10216,cavalaria,noun,,10325,кавалерия,enriched_qc_pass
wfpt-05835,cavaleiro,noun,,5919,рыцарь,enriched_qc_pass
wfpt-02933,cavalo,noun,,2994,конь,enriched_qc_pass
wfpt-07646,caverna,noun,,7741,пещера,enriched_qc_pass
wfpt-02764,caça,noun,,2823,охота,enriched_qc_pass
wfpt-08344,caçador,noun,,8440,охотник,enriched_qc_pass
wfpt-07025,caçar,verb,,7115,охотиться,enriched_qc_pass
wfpt-10035,cebola,noun,,10144,лук,enriched_qc_pass
wfpt-04901,cemitério,noun,,4980,кладбище,enriched_qc_pass
wfpt-01102,cena,noun,,1139,сцена,enriched_qc_pass
wfpt-11704,cenoura,noun,,11825,морковь,enriched_qc_pass
wfpt-05747,censo,noun,,5830,перепись,enriched_qc_pass
wfpt-06300,censura,noun,,6387,цензура,enriched_qc_pass
wfpt-10036,cera,noun,,10145,воск,enriched_qc_pass
wfpt-06424,cerco,noun,,6512,осада,enriched_qc_pass
wfpt-00478,certeza,noun,,500,надёжность,enriched_qc_pass
wfpt-06065,certificado,noun,,6150,грамота,enriched_qc_pass
wfpt-09529,certificação,noun,,9635,сертификация,enriched_qc_pass
wfpt-02171,cerveja,noun,,2225,пиво,enriched_qc_pass
wfpt-09350,cerâmica,noun,,9455,керамика,enriched_qc_pass
wfpt-08630,cessar,verb,,8729,прекращать,enriched_qc_pass
wfpt-08916,cesta,noun,,9017,корзина,enriched_qc_pass
wfpt-00748,chama,noun,,781,пламя,enriched_qc_pass
wfpt-01231,chance,noun,,1271,шанс,enriched_qc_pass
wfpt-09204,chanceler,noun,,9307,канцлер,enriched_qc_pass
wfpt-06425,chapéu,noun,,6513,шляпа,enriched_qc_pass
wfpt-06906,chat,noun,,6996,чат,enriched_qc_pass
wfpt-01287,chave,noun,,1329,ключ,enriched_qc_pass
wfpt-01791,chegada,noun,,1842,финиш,enriched_qc_pass
wfpt-02029,cheiro,noun,,2083,запах,enriched_qc_pass
wfpt-10040,cheque,noun,,10149,чек,enriched_qc_pass
wfpt-02414,chile,noun,,2468,чили,enriched_qc_pass
wfpt-00970,china,noun,,1005,китайская народная республика,enriched_qc_pass
wfpt-10558,chipre,noun,,10670,кипр,enriched_qc_pass
wfpt-02507,chocolate,noun,,2562,шоколад,enriched_qc_pass
wfpt-07785,chumbo,noun,,7880,свинец,enriched_qc_pass
wfpt-11485,chupar,verb,,11602,сосать,enriched_qc_pass
wfpt-01516,chuva,noun,,1563,дождь,enriched_qc_pass
wfpt-07923,chuveiro,noun,,8018,душ,enriched_qc_pass
wfpt-02655,chá,noun,,2711,чай,enriched_qc_pass
wfpt-02611,ciclo,noun,,2667,цикл,enriched_qc_pass
wfpt-09208,ciclone,noun,,9311,циклон,enriched_qc_pass
wfpt-00116,cidade,noun,,124,город,enriched_qc_pass
wfpt-04544,cigarro,noun,,4621,сигарета,enriched_qc_pass
wfpt-10041,cimento,noun,,10150,цемент,enriched_qc_pass
wfpt-01074,cinema,noun,,1111,кино,enriched_qc_pass
wfpt-05312,cinza,noun,,5392,пепел,enriched_qc_pass
wfpt-05634,circo,noun,,5717,цирк,enriched_qc_pass
wfpt-10379,ciro,noun,,10490,кир,enriched_qc_pass
wfpt-02612,cirurgia,noun,,2668,хирургия,enriched_qc_pass
wfpt-09052,cirurgião,noun,,9154,хирург,enriched_qc_pass
wfpt-07787,citação,noun,,7882,цитата,enriched_qc_pass
wfpt-01232,ciência,noun,,1272,наука,enriched_qc_pass
wfpt-01075,classe,noun,,1112,класс,enriched_qc_pass
wfpt-02356,classificação,noun,,2410,классифицирование,enriched_qc_pass
wfpt-02030,cliente,noun,,2084,клиент,enriched_qc_pass
wfpt-01478,clima,noun,,1525,климат,enriched_qc_pass
wfpt-04545,clipe,noun,,4622,скрепка,enriched_qc_pass
wfpt-00812,clube,noun,,846,клуб,enriched_qc_pass
wfpt-08491,clã,noun,,8588,клан,enriched_qc_pass
wfpt-11116,coalizão,noun,,11231,коалиция,enriched_qc_pass
wfpt-11117,cobertor,noun,,11232,одеяло,enriched_qc_pass
wfpt-04060,cobra,noun,,4134,кобра,enriched_qc_pass
wfpt-03818,cobre,noun,,3888,медь,enriched_qc_pass
wfpt-06427,cocaína,noun,,6515,кокаин,enriched_qc_pass
wfpt-03251,coelho,noun,,3314,кролик,enriched_qc_pass
wfpt-04904,coincidência,noun,,4983,совпадение,enriched_qc_pass
wfpt-05839,colapso,noun,,5923,глубокая депрессия,enriched_qc_pass
wfpt-04905,colar,verb,,4984,клей,enriched_qc_pass
wfpt-11711,colchão,noun,,11832,матрац,enriched_qc_pass
wfpt-02031,coleção,noun,,2085,собрание,enriched_qc_pass
wfpt-06428,colher,noun,,6516,ложка,enriched_qc_pass
wfpt-09867,colisão,noun,,9976,столкновение,enriched_qc_pass
wfpt-02656,colômbia,noun,,2713,колумбия,enriched_qc_pass
wfpt-05528,colônia,noun,,5611,колония,enriched_qc_pass
wfpt-05841,coma,noun,,5925,кома,enriched_qc_pass
wfpt-06190,comboio,noun,,6275,поезд,enriched_qc_pass
wfpt-10747,comediante,noun,,10859,ко́мик,enriched_qc_pass
wfpt-01824,comentário,noun,,1876,замечание,enriched_qc_pass
wfpt-00721,comer,verb,,753,есть,enriched_qc_pass
wfpt-01312,comercial,noun,,1354,реклама,enriched_qc_pass
wfpt-00479,começar,verb,,501,начать,enriched_qc_pass
wfpt-09053,comissário,noun,,9155,стюард,enriched_qc_pass
wfpt-09212,compaixão,noun,,9315,сочувствие,enriched_qc_pass
wfpt-00875,companhia,noun,,909,діло,enriched_qc_pass
wfpt-06303,comparar,verb,,6390,сравнивать,enriched_qc_pass
wfpt-06429,complexidade,noun,,6517,сложность,enriched_qc_pass
wfpt-06069,compositor,noun,,6154,композитор,enriched_qc_pass
wfpt-00614,comprar,verb,,642,покупать,enriched_qc_pass
wfpt-04461,comprimento,noun,,4538,длина,enriched_qc_pass
wfpt-09055,comprometer,verb,,9157,нанимать,enriched_qc_pass
wfpt-01288,computador,noun,,1330,компьютер,enriched_qc_pass
wfpt-00707,comunicação,noun,,738,общение,enriched_qc_pass
wfpt-09713,comunismo,noun,,9821,коммунизм,enriched_qc_pass
wfpt-03318,comunista,noun,,3381,коммунист,enriched_qc_pass
wfpt-04908,comédia,noun,,4987,комедия,enriched_qc_pass
wfpt-01342,comércio,noun,,1385,торговля,enriched_qc_pass
wfpt-01480,conceito,noun,,1527,концепт,enriched_qc_pass
wfpt-02936,concentração,noun,,2997,напряжение,enriched_qc_pass
wfpt-05424,concreto,noun,,5507,бетон,enriched_qc_pass
wfpt-01825,concurso,noun,,1877,конкурс,enriched_qc_pass
wfpt-06071,conde,noun,,6156,граф,enriched_qc_pass
wfpt-03128,condenado,noun,,3190,заключённый,enriched_qc_pass
wfpt-02079,conflito,noun,,2133,конфликт,enriched_qc_pass
wfpt-00679,conhecer,verb,,709,знать,enriched_qc_pass
wfpt-01008,conjunto,noun,,1044,множество,enriched_qc_pass
wfpt-01621,consciência,noun,,1670,сознание,enriched_qc_pass
wfpt-05639,conspiração,noun,,5722,конспирация,enriched_qc_pass
wfpt-01313,constituição,noun,,1355,конституция,enriched_qc_pass
wfpt-00587,construção,noun,,614,устроение,enriched_qc_pass
wfpt-06658,consulado,noun,,6747,ко́нсульство,enriched_qc_pass
wfpt-02080,consumo,noun,,2134,потребление,enriched_qc_pass
wfpt-00709,contar,verb,,740,читать,enriched_qc_pass
wfpt-01588,contexto,noun,,1637,контекст,enriched_qc_pass
